time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-13T12:25:55.460Z,-42.712,172.8343,9.58,5.2,mb,,68,0.42,0.94,us,us1000779s,2016-11-13T20:28:25.255Z,"51km N of Amberley, New Zealand",earthquake,4.5,4.4,0.095,37,reviewed,us,us
2016-11-13T12:20:44.270Z,-42.2839,173.4519,10.46,4.9,mb,,98,0.147,0.56,us,us1000779m,2016-11-13T20:23:26.038Z,"23km NW of Kaikoura, New Zealand",earthquake,3.6,5.2,0.101,31,reviewed,us,us
2016-11-13T12:04:15.560Z,-41.684,174.4913,13.67,5,mb,,102,0.583,1.46,us,us1000779j,2016-11-13T20:06:56.253Z,"46km SSW of Brooklyn, New Zealand",earthquake,7,4.8,0.12,22,reviewed,us,us
2016-11-13T11:52:45.170Z,-42.1985,173.6145,16.04,6.1,mww,,44,0.224,1.21,us,us1000779b,2016-11-13T23:50:47.778Z,"23km NNW of Kaikoura, New Zealand",earthquake,3.7,3,,,reviewed,us,us
2016-11-13T11:41:49.100Z,-41.7875,174.1117,10,5.7,mb,,67,0.085,1.23,us,us10007797,2016-11-13T19:44:35.318Z,"32km SSE of Blenheim, New Zealand",earthquake,3.9,1.8,0.096,39,reviewed,us,us
2016-11-13T11:32:07.310Z,-42.2536,173.6298,10,6.5,mww,,31,0.175,1.77,us,us10007795,2016-11-13T23:23:55.905Z,"17km NNW of Kaikoura, New Zealand",earthquake,4.5,1.7,,,reviewed,us,us
2016-11-13T11:28:13.960Z,63.0317,-150.9479,117.6,3.1,ml,,,,0.46,ak,ak14322898,2016-11-17T21:05:21.250Z,"89km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-13T11:12:39.250Z,-42.3902,173.6554,10.37,5.8,mb,,79,0.694,0.99,us,us10007798,2016-11-13T23:02:09.834Z,"2km NW of Kaikoura, New Zealand",earthquake,4.8,4.7,0.088,47,reviewed,us,us
2016-11-13T11:04:54.760Z,28.2298,143.5938,10,4.9,mb,,170,1.684,0.78,us,us1000778k,2016-11-13T13:44:45.040Z,"186km NE of Chichi-shima, Japan",earthquake,5.6,1.9,0.15,14,reviewed,us,us
2016-11-13T11:02:56.970Z,-42.7568,173.0766,23,7.8,mww,,143,0.482,0.88,us,us1000778i,2016-11-22T01:12:07.341Z,"53km NNE of Amberley, New Zealand",earthquake,3.3,2,,,reviewed,us,us
2016-11-13T07:43:17.550Z,-17.8401,-178.0576,545.67,4.4,mb,,72,3.707,0.74,us,us10007788,2016-11-13T08:15:35.040Z,"Fiji region",earthquake,12.2,7.2,0.05,115,reviewed,us,us
2016-11-13T05:50:37.735Z,57.0683,-157.6597,10.5,2.6,ml,,,,0.6,ak,ak14322304,2016-11-17T21:05:14.128Z,"112km NE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-13T05:41:17.000Z,19.256,-66.5935,25,3.2,Md,13,252,0.77704272,0.27,pr,pr16318002,2016-11-13T07:21:11.821Z,"87km N of Arecibo, Puerto Rico",earthquake,1.1,17.3,0,11,reviewed,pr,pr
2016-11-13T05:37:12.200Z,18.5953,-66.5684,3,2.7,Md,3,244.8,0.30273225,0.43,pr,pr16318004,2016-11-13T08:35:36.953Z,"15km N of Garrochales, Puerto Rico",earthquake,4.1,1.8,0,3,reviewed,pr,pr
2016-11-13T04:53:46.140Z,31.3414,142.2804,28.61,4.5,mb,,136,2.738,0.86,us,us1000777d,2016-11-13T05:26:16.040Z,"Izu Islands, Japan region",earthquake,10.5,4.8,0.156,12,reviewed,us,us
2016-11-13T04:48:08.020Z,47.7136667,-113.7128333,7.97,3.06,ml,20,180,0.251,0.16,mb,mb80189089,2016-11-14T17:59:45.970Z,"33km E of Polson, Montana",earthquake,0.54,1.12,0.156,16,reviewed,mb,mb
2016-11-13T03:51:02.730Z,-20.0247,-177.8906,525.96,4.5,mb,,117,4.46,0.63,us,us10007778,2016-11-13T05:12:03.040Z,"109km NE of Ndoi Island, Fiji",earthquake,14,7,0.093,34,reviewed,us,us
2016-11-13T03:30:45.002Z,51.2843,-173.8731,20.8,3.6,ml,,,,0.85,ak,ak14321753,2016-11-17T21:05:08.656Z,"103km SSE of Atka, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2016-11-13T02:09:43.400Z,19.281,-68.9199,14.3,4.8,Ml,48,216,0.26500301,1.46,pr,pr16318001,2016-11-13T15:31:02.799Z,"33km NE of Miches, Dominican Republic",earthquake,10,10,0,19,reviewed,pr,pr
2016-11-13T01:17:35.609Z,51.3004,178.7099,17.9,2.5,ml,,,,0.23,ak,ak14320943,2016-11-17T21:05:05.928Z,"73km S of Little Sitkin Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-13T01:06:51.983Z,57.058,-157.6208,12.8,3.4,ml,,,,0.57,ak,ak14320937,2016-11-17T21:07:31.635Z,"113km NE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-13T01:06:28.200Z,19.2686,-66.607,27,3.5,Md,17,248.4,0.79051745,0.23,pr,pr16318000,2016-11-13T01:55:37.883Z,"88km N of Arecibo, Puerto Rico",earthquake,0.9,11.1,0,15,reviewed,pr,pr
2016-11-13T01:04:45.569Z,41.8539,-119.6407,10.4,2.5,ml,7,123.02,0.153,0.1879,nn,nn00566285,2016-11-14T02:35:16.565Z,"69km ESE of Lakeview, Oregon",earthquake,,4.2,0.26,5,reviewed,nn,nn
2016-11-13T01:01:51.930Z,-28.1017,-67.3245,121.05,5.7,mb,,35,2.04,0.72,us,us1000776j,2016-11-13T03:07:09.646Z,"24km E of Tinogasta, Argentina",earthquake,8.6,6.8,0.025,587,reviewed,us,us
2016-11-13T00:55:46.180Z,-24.9817,-179.9581,490.46,4.6,mb,,119,7.435,1.14,us,us1000776l,2016-11-13T05:03:46.040Z,"South of the Fiji Islands",earthquake,13.1,7.4,0.086,40,reviewed,us,us
2016-11-13T00:30:38.293Z,62.1525,-151.1984,14,3.3,ml,,,,0.76,ak,ak14320925,2016-11-17T21:05:58.166Z,"59km WSW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2016-11-12T22:43:22.570Z,37.0069,142.0324,18.22,4.6,mb,,135,1.311,0.89,us,us10007766,2016-11-12T23:08:04.040Z,"102km E of Iwaki, Japan",earthquake,6,5.5,0.122,20,reviewed,us,us
2016-11-12T22:35:15.140Z,52.5345,-174.2805,138.3,4.2,mb,,157,1.179,0.83,us,us10007764,2016-11-18T22:23:22.048Z,"38km N of Atka, Alaska",earthquake,12.8,11.1,0.083,41,reviewed,us,us
2016-11-12T22:06:57.573Z,56.9913,-157.4403,3.1,2.9,ml,,,,0.79,ak,ak14320629,2016-11-18T20:22:10.157Z,"115km NE of Chignik Lake, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-12T22:01:06.188Z,57.057,-157.859,15,2.5,ml,,,,0.75,ak,ak14320624,2016-11-18T20:22:09.783Z,"105km NNE of Chignik Lake, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-11-12T21:52:36.711Z,57.0687,-157.6624,10.3,5.2,ml,,,,0.77,ak,ak14320353,2016-11-18T22:31:43.485Z,"106km NNE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-12T21:07:33.740Z,-6.3431,103.5635,42.23,4.6,mb,,111,2.06,0.64,us,us1000775l,2016-11-12T22:37:56.040Z,"123km SSW of Biha, Indonesia",earthquake,8.5,9,0.085,41,reviewed,us,us
2016-11-12T20:51:07.930Z,6.0981,-82.7073,10,4.2,mb,,160,2.464,0.37,us,us1000775k,2016-11-13T05:13:22.040Z,"214km S of Punta de Burica, Panama",earthquake,8.6,2,0.2,7,reviewed,us,us
2016-11-12T20:43:56.500Z,36.8194,-97.6339,7.999,2.5,ml,,51,,0.21,us,us1000775j,2016-11-18T04:46:09.040Z,"9km E of Medford, Oklahoma",earthquake,0.9,8.4,,,reviewed,tul,tul
2016-11-12T20:20:10.544Z,53.6009,-164.913,59.6,2.8,ml,,,,0.29,ak,ak14320339,2016-11-18T20:22:07.085Z,"82km SE of Akutan, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2016-11-12T20:08:48.820Z,6.1803,-82.4554,10,5,mb,,132,2.413,1.05,us,us1000775e,2016-11-15T23:30:51.446Z,"209km SSE of Punta de Burica, Panama",earthquake,8.6,1.9,0.036,249,reviewed,us,us
2016-11-12T19:33:56.158Z,53.564,-164.8847,50,2.8,ml,,,,0.4,ak,ak14320337,2016-11-18T20:22:06.447Z,"86km SE of Akutan, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2016-11-12T18:35:02.660Z,60.4377,-150.8826,66.3,3.1,ml,,,,0.65,ak,ak14320059,2016-11-18T22:23:20.067Z,"9km ESE of Soldotna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-12T16:39:41.780Z,35.9815,-96.8102,2.82,2.6,mb_lg,,41,0.011,0.14,us,us1000774p,2016-11-16T14:15:42.754Z,"3km W of Cushing, Oklahoma",earthquake,0.9,1.8,0.102,26,reviewed,us,us
2016-11-12T16:15:51.570Z,-24.9651,178.6596,564.95,5.5,mb,,51,5.235,1.14,us,us1000774l,2016-11-17T17:24:02.000Z,"South of the Fiji Islands",earthquake,9.9,8.2,0.089,44,reviewed,us,us
2016-11-12T14:43:35.600Z,42.7256,13.1284,10,4.6,mb,,113,0.108,0.69,us,us1000774f,2016-11-18T23:53:59.144Z,"7km SSE of Norcia, Italy",earthquake,3.1,1.9,0.1,30,reviewed,us,us
2016-11-12T12:31:38.500Z,-17.5257,-178.6153,535.73,4.8,mb,,57,3.184,0.83,us,us1000773q,2016-11-12T12:48:35.040Z,"245km ESE of Lambasa, Fiji",earthquake,11.4,8.6,0.064,76,reviewed,us,us
2016-11-12T12:01:44.178Z,57.0801,-156.4541,14.6,2.5,ml,,,,0.72,ak,ak14319024,2016-11-18T20:18:09.645Z,"148km NNW of Chirikof Island, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2016-11-12T10:49:22.297Z,53.5142,-163.1663,32.9,3,ml,,,,0.33,ak,ak14319017,2016-11-18T22:23:19.302Z,"149km S of False Pass, Alaska",earthquake,,8.7,,,reviewed,ak,ak
2016-11-12T10:07:12.890Z,53.4642,-163.2669,25.6,2.7,ml,,,,0.69,ak,ak14318772,2016-11-18T20:18:07.879Z,"154km S of False Pass, Alaska",earthquake,,9,,,reviewed,ak,ak
2016-11-12T08:07:01.860Z,35.9999,-96.7553,1.1,2.7,mb_lg,,61,0.03,0.21,us,us10007736,2016-11-13T13:21:37.821Z,"1km NNE of Cushing, Oklahoma",earthquake,1.1,7.1,0.1,27,reviewed,us,us
2016-11-12T07:58:49.446Z,56.1326,-156.9858,5.1,2.9,ml,,,,0.64,ak,ak14318756,2016-11-18T22:23:18.553Z,"91km WNW of Chirikof Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-12T06:55:54.895Z,62.0819,-149.6394,42.9,2.6,ml,,,,0.49,ak,ak14318497,2016-11-18T20:18:03.095Z,"14km SE of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-12T06:00:47.700Z,18.3474,-74.2165,12.25,4.4,mb,,52,1.537,0.97,us,us1000772w,2016-11-12T06:25:56.040Z,"4km N of Les Anglais, Haiti",earthquake,2.5,6,0.134,16,reviewed,us,us
2016-11-12T05:11:48.954Z,60.0381,-151.7923,56.6,3.1,ml,,,,0.76,ak,ak14318243,2016-11-18T22:23:32.988Z,"29km N of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-12T04:59:40.300Z,17.8985,-65.623,7,2.9,Md,5,216,0.3233935,0.25,pr,pr16317014,2016-11-12T07:48:50.967Z,"27km SW of Esperanza, Puerto Rico",earthquake,1.2,1.8,0,5,reviewed,pr,pr
2016-11-12T04:44:47.600Z,17.9216,-65.6025,4,2.9,Md,11,172.8,0.32069856,0.36,pr,pr16317010,2016-11-12T05:03:43.375Z,"23km SW of Esperanza, Puerto Rico",earthquake,1.1,1.6,0,8,reviewed,pr,pr
2016-11-12T04:38:27.960Z,-23.3884,-66.744,204.42,4.4,mb,,142,1.39,1.01,us,us1000772l,2016-11-12T05:13:07.040Z,"101km NNW of San Antonio de los Cobres, Argentina",earthquake,10.1,10.2,0.179,9,reviewed,us,us
2016-11-12T03:25:53.600Z,17.9165,-65.6248,3,3.3,Md,17,169.2,0.30991877,0.44,pr,pr16317004,2016-11-12T03:59:34.522Z,"25km SW of Esperanza, Puerto Rico",earthquake,1.1,0.8,0,16,reviewed,pr,pr
2016-11-12T03:17:24.600Z,17.9211,-65.627,2,3,Md,11,172.8,0.3054272,0.25,pr,pr16317003,2016-11-12T04:01:21.787Z,"25km SW of Esperanza, Puerto Rico",earthquake,0.5,0.6,0,10,reviewed,pr,pr
2016-11-12T03:12:25.890Z,63.0089,-150.9143,123.3,2.8,ml,,,,0.41,ak,ak14317986,2016-11-18T20:17:58.189Z,"86km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-12T02:58:30.420Z,36.8905,-97.4851,5,2.5,mb_lg,,85,0.122,0.11,us,us10007727,2016-11-12T03:54:49.530Z,"19km SE of Caldwell, Kansas",earthquake,0.7,2,0.136,14,reviewed,us,us
2016-11-12T02:55:51.580Z,36.8896,-97.4837,5,2.5,mb_lg,,86,0.123,0.1,us,us10007724,2016-11-12T16:36:14.260Z,"19km SE of Caldwell, Kansas",earthquake,1.2,2,0.114,22,reviewed,us,us
2016-11-12T02:15:58.029Z,54.2971,-163.7851,74.1,2.6,ml,,,,0.22,ak,ak14317640,2016-11-18T20:17:57.125Z,"66km SSW of False Pass, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-11-12T02:15:31.300Z,-6.3519,148.0322,58.15,4.4,mb,,109,3.153,0.85,us,us1000771x,2016-11-12T03:03:52.040Z,"33km NNE of Finschhafen, Papua New Guinea",earthquake,8,6.4,0.13,17,reviewed,us,us
2016-11-12T01:36:51.730Z,19.3341667,-155.142,4.737,2.83,ml,48,105,0.04957,0.12,hv,hv61477706,2016-11-15T01:42:57.940Z,"14km SE of Volcano, Hawaii",earthquake,0.34,1.61,0.182,39,reviewed,hv,hv
2016-11-12T00:36:59.250Z,19.3021667,-155.5013333,5.1,2.73,ml,48,46,0.05355,0.14,hv,hv61477631,2016-11-15T02:22:59.090Z,"10km NNW of Pahala, Hawaii",earthquake,0.29,1.77,0.178,32,reviewed,hv,hv
2016-11-12T00:00:56.100Z,18.6261,-68.9866,130,3.7,Md,11,234,0.58390493,0.51,pr,pr16317000,2016-11-13T02:19:54.359Z,"4km N of Guaymate, Dominican Republic",earthquake,6.1,2.4,0,6,reviewed,pr,pr
2016-11-11T23:48:20.700Z,18.0522,-67.0241,20,2.5,Md,5,108,0.08354332,0.15,pr,pr16316029,2016-11-12T00:49:00.122Z,"3km SE of San German, Puerto Rico",earthquake,1.2,1.9,0,5,reviewed,pr,pr
2016-11-11T23:35:37.680Z,-27.343,-63.4094,574.09,4.2,mb,,41,5.124,0.52,us,us10007716,2016-11-12T00:05:09.040Z,"39km SSW of El Hoyo, Argentina",earthquake,12,6.5,0.187,8,reviewed,us,us
2016-11-11T23:25:17.080Z,19.3373333,-155.192,6.571,3.25,ml,49,79,0.04251,0.1,hv,hv61477586,2016-11-16T19:44:23.255Z,"11km SSE of Volcano, Hawaii",earthquake,0.3,0.57,0.186,44,reviewed,hv,hv
2016-11-11T23:10:50.800Z,19.037,-64.7368,4,2.6,Md,10,277.2,0.62702407,0.2,pr,pr16316030,2016-11-12T01:44:24.859Z,"69km N of Road Town, British Virgin Islands",earthquake,5.5,5.5,0,7,reviewed,pr,pr
2016-11-11T22:25:31.270Z,24.056,122.5195,30.03,4.9,mwr,,89,0.607,1.25,us,us1000770y,2016-11-12T07:48:06.974Z,"66km SW of Yonakuni, Japan",earthquake,4.1,4.8,0.063,24,reviewed,us,us
2016-11-11T22:24:29.600Z,17.8843,-65.6125,3,2.7,Md,10,180,0.34135981,0.66,pr,pr16316028,2016-11-12T00:32:53.454Z,"27km SSW of Esperanza, Puerto Rico",earthquake,1.9,2.7,0,9,reviewed,pr,pr
2016-11-11T21:42:59.300Z,38.4993,141.5611,44.83,6.2,mwb,,40,0.875,0.9,us,us1000770m,2016-11-13T11:45:22.431Z,"24km ENE of Ishinomaki, Japan",earthquake,6.3,2.8,0.041,58,reviewed,us,us
2016-11-11T21:34:28.900Z,18.7805,-68.4326,93,3,Md,7,302.4,0.26949459,0.03,pr,pr16316026,2016-11-12T00:30:08.079Z,"22km N of Punta Cana, Dominican Republic",earthquake,8.6,2.7,0,4,reviewed,pr,pr
2016-11-11T21:19:47.800Z,17.9307,-65.6221,2,2.8,Md,12,169.2,0.30093562,0.4,pr,pr16316025,2016-11-11T21:51:24.788Z,"24km SW of Esperanza, Puerto Rico",earthquake,0.8,0.8,0,10,reviewed,pr,pr
2016-11-11T19:34:50.780Z,37.7602,70.1104,49.96,4.2,mb,,49,0.733,0.85,us,us100076zk,2016-11-12T16:05:28.040Z,"33km ESE of Kulob, Tajikistan",earthquake,2.1,10.8,0.146,14,reviewed,us,us
2016-11-11T19:11:37.500Z,40.2805,-126.1148333,9.62,2.85,md,9,345,1.372,0.06,nc,nc72723735,2016-11-18T03:32:02.422Z,"160km WSW of Ferndale, California",earthquake,3,31.61,0.171,13,reviewed,nc,nc
2016-11-11T18:56:44.700Z,17.9398,-65.6279,6,2.9,Md,14,169.2,0.29195247,0.62,pr,pr16316013,2016-11-12T15:42:44.040Z,"24km SW of Esperanza, Puerto Rico",earthquake,1.7,2.4,0,11,reviewed,pr,pr
2016-11-11T18:28:37.200Z,17.9419,-65.6212,3,2.9,Md,13,169.2,0.2937491,0.36,pr,pr16316011,2016-11-11T19:14:33.291Z,"23km SW of Esperanza, Puerto Rico",earthquake,0.9,1,0,9,reviewed,pr,pr
2016-11-11T18:02:49.800Z,17.9044,-65.6173,7,2.5,Md,4,252,0.3233935,0.21,pr,pr16316021,2016-11-12T15:37:58.040Z,"26km SW of Esperanza, Puerto Rico",earthquake,1.6,1.8,0,4,reviewed,pr,pr
2016-11-11T17:12:06.790Z,-4.4273,133.9323,12.22,4.7,mb,,64,2.25,0.97,us,us100076y1,2016-11-12T15:28:51.040Z,"151km NNW of Dobo, Indonesia",earthquake,7.3,4.3,0.073,57,reviewed,us,us
2016-11-11T15:49:56.920Z,35.6821,-97.0728,6.4,3,mb_lg,,44,0.1,0.13,us,us100076wn,2016-11-11T22:32:27.565Z,"11km ENE of Luther, Oklahoma",earthquake,0.8,6,0.068,57,reviewed,us,us
2016-11-11T15:41:22.732Z,51.4176,-178.5129,13.6,2.8,ml,,,,0.53,ak,ak14316162,2016-11-19T03:13:29.874Z,"44km ENE of Amatignak Island, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-11T15:40:17.768Z,59.5072,-138.8533,8.8,3,ml,,,,0.72,ak,ak14316159,2016-11-21T17:42:22.667Z,"49km E of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-11T15:11:45.200Z,17.913,-65.6122,3,3,Md,13,169.2,0.32069856,0.52,pr,pr16316009,2016-11-11T18:24:42.380Z,"25km SW of Esperanza, Puerto Rico",earthquake,1.1,1.3,0,10,reviewed,pr,pr
2016-11-11T14:53:32.200Z,17.9351,-65.6146,3,2.9,Md,15,208.8,0.30273225,0.56,pr,pr16316008,2016-11-11T17:27:50.774Z,"23km SW of Esperanza, Puerto Rico",earthquake,1.1,1.3,0,10,reviewed,pr,pr
2016-11-11T14:53:05.270Z,-8.5755,-74.4728,144.82,5.1,mb,,99,1.941,1.71,us,us100076wd,2016-11-11T15:14:45.527Z,"23km SSE of Pucallpa, Peru",earthquake,9,9.9,0.108,28,reviewed,us,us
2016-11-11T14:32:39.400Z,17.9118,-65.6167,2,2.7,Md,12,216,0.31890193,0.21,pr,pr16316005,2016-11-11T16:49:30.857Z,"25km SW of Esperanza, Puerto Rico",earthquake,0.8,0.6,0,10,reviewed,pr,pr
2016-11-11T14:31:18.800Z,17.9216,-65.609,5,4,Ml,17,169.2,0.31620698,0.56,pr,pr16316004,2016-11-11T20:13:20.481Z,"36km SE of Emajagua, Puerto Rico",earthquake,1.3,1.9,0,13,reviewed,pr,pr
2016-11-11T13:50:41.800Z,19.1774,-65.3109,125,2.7,Md,4,266.4,0.86507762,0.02,pr,pr16316018,2016-11-11T19:58:34.285Z,"96km N of Culebra, Puerto Rico",earthquake,3.3,3,0,2,reviewed,pr,pr
2016-11-11T13:49:36.030Z,38.7506667,-122.6978333,0.55,3.33,ml,82,30,0.005229,0.08,nc,nc72723635,2016-11-16T02:03:40.929Z,"5km ESE of The Geysers, California",earthquake,0.09,0.13,0.186,59,reviewed,nc,nc
2016-11-11T12:17:20.580Z,34.2092,136.9501,355.34,4.1,mb,,74,1.139,0.79,us,us100076va,2016-11-11T13:59:06.040Z,"31km SSE of Toba, Japan",earthquake,8.4,8.7,0.097,29,reviewed,us,us
2016-11-11T11:12:36.820Z,36.9154,-97.8692,7.41,3,mb_lg,,46,0.064,0.52,us,us100076un,2016-11-11T16:06:14.921Z,"17km NW of Medford, Oklahoma",earthquake,1.5,1.8,0.064,65,reviewed,us,us
2016-11-11T11:08:55.260Z,32.2123333,-116.409,16.06,2.59,ml,30,96,0.238,0.19,ci,ci37737824,2016-11-11T15:55:12.275Z,"43km NNE of Ensenada, B.C., MX",earthquake,0.34,1.58,0.137,90,reviewed,ci,ci
2016-11-11T10:57:10.600Z,-60.4509,-47.5545,10,4.7,mb,,92,5.638,0.79,us,us100076uk,2016-11-11T15:07:15.040Z,"Scotia Sea",earthquake,9.4,1.9,0.081,46,reviewed,us,us
2016-11-11T10:35:32.167Z,54.4514,-161.5959,4.8,2.5,ml,,,,0.67,ak,ak14365363,2016-11-19T03:13:18.660Z,"109km SE of Cold Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2016-11-11T10:12:01.468Z,59.9249,-151.5723,46.2,2.6,ml,,,,0.58,ak,ak14315372,2016-11-19T03:08:36.620Z,"21km NE of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-11T08:54:44.260Z,35.5843,-98.141,7.3,3.3,mb_lg,,45,0.109,0.24,us,us100076u6,2016-11-11T12:40:58.201Z,"16km ESE of Geary, Oklahoma",earthquake,1,6.1,0.055,88,reviewed,us,us
2016-11-11T08:28:21.370Z,38.6134,-107.797,2.11,2.6,ml,,63,0.601,0.53,us,us100076u0,2016-11-12T03:24:07.125Z,"16km NNE of Montrose, Colorado",earthquake,2.5,1.8,0.051,50,reviewed,us,us
2016-11-11T08:28:12.030Z,2.7953,126.5405,76.75,4.4,mb,,117,2.173,0.91,us,us100076u1,2016-11-11T10:05:53.040Z,"201km NW of Tobelo, Indonesia",earthquake,10.5,8.2,0.126,18,reviewed,us,us
2016-11-11T08:13:46.190Z,52.7691,174.4701,97.52,5.2,mb,,94,0.226,0.79,us,us100076ty,2016-11-21T17:42:20.004Z,"24km ENE of Shemya Island, Alaska",earthquake,9.8,6.5,0.03,373,reviewed,us,us
2016-11-11T08:01:36.900Z,19.0935,-66.3591,33,3.1,Md,13,255.6,0.63331228,0.31,pr,pr16316002,2016-11-11T11:30:11.725Z,"69km N of Brenas, Puerto Rico",earthquake,1.7,8.5,0,13,reviewed,pr,pr
2016-11-11T07:05:46.780Z,49.9566,153.6647,199.08,4.6,mb,,108,4.037,0.74,us,us100076tt,2016-11-11T07:25:28.040Z,"192km WSW of Severo-Kuril'sk, Russia",earthquake,8.7,5.6,0.051,114,reviewed,us,us
2016-11-11T04:53:37.380Z,34.4412,136.8461,348.15,4.7,mb,,64,0.919,0.86,us,us100076t5,2016-11-11T05:11:54.040Z,"4km S of Toba, Japan",earthquake,7.5,4.5,0.032,287,reviewed,us,us
2016-11-11T04:50:17.500Z,18.2723,-67.7734,7,2.7,Md,4,331.2,0.66026173,0.15,pr,pr16316001,2016-11-11T08:39:05.475Z,"55km W of Rincon, Puerto Rico",earthquake,3.9,3.5,0,3,reviewed,pr,pr
2016-11-11T04:22:43.380Z,35.599,-98.1363,5,2.6,mb_lg,,64,0.1,0.66,us,us100076sr,2016-11-11T14:42:36.206Z,"16km ESE of Geary, Oklahoma",earthquake,2,2,0.095,30,reviewed,us,us
2016-11-11T02:09:01.437Z,60.1064,-152.609,88.4,2.5,ml,,,,0.64,ak,ak14314496,2016-11-19T03:08:23.438Z,"42km S of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-11T00:44:27.170Z,36.4193,-96.9483,8.33,2.5,ml,,36,0.004,0.34,us,us100076s7,2016-11-11T02:37:13.510Z,"15km NW of Pawnee, Oklahoma",earthquake,1.2,1.7,0.045,66,reviewed,us,us
2016-11-11T00:26:44.300Z,-8.9995,111.3859,35,5.1,mb,,53,1.376,1.3,us,us100076s4,2016-11-16T15:41:17.006Z,"78km S of Ngulung Wetan, Indonesia",earthquake,7.1,1.9,0.061,91,reviewed,us,us
2016-11-11T00:11:13.513Z,50.9811,178.7374,11.9,2.9,ml,,,,0.34,ak,ak14314306,2016-11-19T03:08:20.567Z,"108km S of Little Sitkin Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2016-11-11T00:11:06.000Z,-32.162,-71.697,30.1,4.1,ml,,,,1.39,us,us100076s2,2016-11-11T00:45:49.176Z,"54km NW of La Ligua, Chile",earthquake,3,7.7,,,reviewed,guc,guc
2016-11-11T00:08:05.750Z,35.983,-96.812,3.93,2.9,mb_lg,,36,0.012,0.32,us,us100076s1,2016-11-11T20:34:24.402Z,"4km W of Cushing, Oklahoma",earthquake,1,0.7,0.082,41,reviewed,us,us
